Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
128052,Get 25% Off on 4 Chao Phraya White Orchid Cruise Tickets in Bangkok!,Klook,Travel,"Enjoy a 25% price cut when you purchase four tickets.Your deal price is just $21.20 per ticket.This offer is accessible to everyone.Discover complete details on our website.
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.klook.com/activity/10538-chao-phraya-white-orchid-river-cruise-bangkok/,live,2026-08-28,2026-09-30,28/08/2026,https://cdn0.cuelinks.com/campaigns/3553/original/New_Project_-_2025-05-29T172428.907.png?1748519686,3553,Klook
128062,Flat 25% Off Vitamin C Daily Booster Combo Awaits,Dot & Key,Health & Beauty,"Take advantage of a 25% savings on the Vitamin C Daily Glow Booster Combo.Now only Rs. 1,413!This offer welcomes everyone.Explore our site and grab this deal now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.dotandkey.com/products/vitamin-c-daily-glow-booster-combo,live,2026-08-28,2026-12-31,28/08/2026,https://cdn0.cuelinks.com/campaigns/4879/original/New_Project_%2831%29.png?1662470039,4879,Dot & Key
128064,Save Up to 10% on Selected BLDC Fans!,Havells,Food & Grocery,"Enjoy savings of up to 10% on our exclusive BLDC fan selection.Stay cool and stylish without breaking the bank!Available for every shopper looking to upgrade.Head to our website to find your ideal fan!
",,EXTRAOFF10,https://linksredirect.com/?pub_id=203477&url=https://havells.com/,live,2026-08-28,2026-09-30,28/08/2026,https://cdn0.cuelinks.com/campaigns/3956/original/Havelles.png?1579861890,3956,Havells
128067,Special Offer: Buy 3 Glutathione Effervescent + Get 1 Free!,Hkvitals,Others,"  Grab 3 Glutathione Effervescent with Vitamin C, and get 1 on the house!  Elevate your health game with powerful antioxidant support.  This deal is open to everyone – don't wait!  Shop now and take a step towards a healthier you!  ",,B3G1 ,https://linksredirect.com/?pub_id=203477&url=https://www.hkvitals.com/sv/hk-vitals-glutathione-effervescent-with-vitamin-c/SP-125823?navKey=VRNT-240773,live,2026-08-28,2026-09-30,28/08/2026,https://cdn0.cuelinks.com/campaigns/4486/original/New_Project_-_2021-08-05T170551.551_%281%29.png?1628163430,4486,Hkvitals
128082,Exclusive Offer on Fable Street Styles: Save 5% on Orders over ₹1699!,Myntra,Fashion,"Shop trendy Tops, Sweaters, T-shirts, Blazers, and more!Get a Flat 5% Off on orders of ₹1699 or aboveUse promo code to claim your discountAct fast, limited stock available!",,FABLESTREET5,https://linksredirect.com/?pub_id=203477&url=https://www.myntra.com/myntra?f=Coupons:FABLESTREET5_135647,live,2026-08-31,2026-12-31,31/08/2026,https://cdn0.cuelinks.com/campaigns/101/original/myntra.jpg?1613124982,101,Myntra
128084,Steal the Spotlight: Up to 55% Off on Kingdom of White Men's Fashion + Extra 10% Off!,Myntra,Fashion,"Discover fantastic clothing options from the Kingdom Of White line.Enjoy up to 55% off on stylish selections you’ll love.Enter the coupon code to get an extra 10% Off, maximum Rs. 349.No minimum spend required for this amazing offer!",,TRYKINGDOMOFWHITE,https://linksredirect.com/?pub_id=203477&url=https://www.myntra.com/myntra?f=Coupons:TRYKINGDOMOFWHITE_134402,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/101/original/myntra.jpg?1613124982,101,Myntra
128086,Westside FootwearStarting at Just ₹399!,Tatacliq,"Fashion,Entertainment","Get your hands on Westside footwear, starting as low as ₹399.Available for all customers.Browse a fantastic range of footwear designs.Head to our site to snag this incredible deal!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.tatacliq.com/search?cid=bn%3Aprp%3Awebpush_text%3Afullbase_mass%3Awestside_footw_multibrand_plp_starts_h15_300826%3Amoengage&text=Westside+Footwear%3Arelevance%3Alist%3AlistId_d929a579da96403ca87672cfb39b51eb&richplp=westside-footwear-hybrid-plp&utm_source=MoEngage&utm_medium=PUSH&utm_campaign=WebPush+cid%3Dbn%3Aprp%3Awebpush_text%3Afullbase_mass%3Awestside_footw_multibrand_plp_starts_h15_300826%3Amoengage,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,37544,Tatacliq
128087,Get 5 Exquisite 18k Gold-Plated Items for Rs. 1200!,Palmonas,Fashion,"No minimum order value, shop at your convenience!Pick any 5 for an amazing price of Rs. 1200.Redeem this special offer with a coupon code.Your ultimate accessory collection awaits!",,BUY5FOR1200,https://linksredirect.com/?pub_id=203477&url=https://palmonas.com/,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/11155/original/New_Project_-_2025-04-21T130524.604.png?1745220941,11155,Palmonas
128088,Unbeatable Offer on 18k Gold-Plated Jewellery: Buy 3 at Rs. 800!,Palmonas,Fashion,"No minimum shopping amount needed!Buy any 3 jewelry items for a total of Rs. 800.Check out our stunning selection of pendants, necklaces, and rings.Ideal for men's and women's styles!",,BUY3FOR800,https://linksredirect.com/?pub_id=203477&url=https://palmonas.com/collections/all,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/11155/original/New_Project_-_2025-04-21T130524.604.png?1745220941,11155,Palmonas
128089,Exclusive Offer: Elevate Your Look with 2 Pieces for Rs. 550!,Palmonas,Others,"Explore our curated jewellery collections, perfect for any occasion.Easy shopping awaits you on the Palmonas website or msite.Use the promo code to take home 2 pieces for just Rs. 550!Level up your accessory collection today—grab this opportunity!",,BUY2FOR550,https://linksredirect.com/?pub_id=203477&url=https://palmonas.com/collections/best-seller,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/11155/original/New_Project_-_2025-04-21T130524.604.png?1745220941,11155,Palmonas
128090,Shop Elegant Platinum Plated Silver Jewellery – Starting at Rs. 1700 Today!,Palmonas,Fashion,Browse through our elegant collection of platinum plated silver jewellery.Order conveniently via the Palmonas website or msite.Enjoy prices that start at Rs. 1700!Discover a wonderful range of over 100 options for you.,,"",https://linksredirect.com/?pub_id=203477&url=https://palmonas.com/collections/platinum-plated-silver?page=2,live,2026-08-31,2026-10-31,31/08/2026,https://cdn0.cuelinks.com/campaigns/11155/original/New_Project_-_2025-04-21T130524.604.png?1745220941,11155,Palmonas
128096,Pay Day Savings: Up to 70% Off Everything You Need!,Flipkart,"Travel,Food & Grocery,Entertainment,Services",Grab up to 70% off on essentials and groceries right now!Find incredible deals on food and beverages—shop wisely.Accessible to all users—take advantage!Head over to our site to uncover your next favorite offer.,,DEAL ACTIVATED       ,https://linksredirect.com/?pub_id=203477&url=https://www.flipkart.com/flipkart-minutes-store,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_store_logo.jpeg?1716525370,1,Flipkart
128099,Enjoy 25% Off on Our 500 ML Himalayan Sea Buckthorn Juice - Limited Time!,Wellbeing Nutrition,"Food & Grocery,Entertainment,Services",Introducing our all-new Himalayan Sea Buckthorn Juice (Pulp) in a 500 ml bottle!Starting at just Rs. 899.This offer is open to all users.Grab more discounts conveniently during checkout!,,"",https://linksredirect.com/?pub_id=203477&url=https://wellbeingnutrition.com/products/himalayan-sea-buckthorn-juice,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/4469/original/New_Project_-_2021-07-19T113839.854_%281%29.png?1626675015,4469,Wellbeing Nutrition
128112,Grab 21% Discount on Magnesium Glycinate Plus Extra Rs.79 Off!,Hkvitals,Health & Beauty,Save 21% instantly on quality Magnesium Glycinate.Redeem an extra Rs.79 off with the exclusive coupon code.Open to all users – don't miss out!Check our website for more insights!,,VTLX   ,https://linksredirect.com/?pub_id=203477&url=https://www.hkvitals.com/sv/hk-vitals-100-magnesium-glycinate/SP-129393?navKey=VRNT-251103,live,2026-08-31,2026-11-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/4486/original/New_Project_-_2021-08-05T170551.551_%281%29.png?1628163430,4486,Hkvitals
128120,Speakers & Media Players Up to 55% Off!,Croma Retail,Travel,"Discounts up to 55% on speakers and media players.  Find the perfect audio and entertainment solutions for your needs.  This deal is open to all customers. Don't miss out!  Head to our website for details and to grab your favorites!
",,"",https://linksredirect.com/?pub_id=203477&url=https://www.croma.com/audio-video/speaker-media-player/c/1006,live,2026-08-31,2026-10-31,31/08/2026,https://cdn0.cuelinks.com/campaigns/201/original/Croma_TATA_with_guideline.jpg?1662727302,201,Croma Retail
128127,Festive Fashion Bonanza: Save Up to 70% at Jaypore!,Jaypore,Fashion,Shop our vibrant festive styles with discounts of up to 70%!Start your shopping at just Rs.1499.Available for all customers.Explore our site to unveil the exciting festive range.,,JPNEW15  ,https://linksredirect.com/?pub_id=203477&url=https://www.jaypore.com/c/collections?orderby=popular&orderway=asc&fp%5B%5D=Occasion__fq%3AFestive&fp%5B%5D=Occasion__fq%3AHeavy+Occasion+Wear&fp%5B%5D=Occasion__fq%3AHeavy+Occasion&fp%5B%5D=Category__fq%3AKurta&fp%5B%5D=Category__fq%3AKurta+Sets&fp%5B%5D=Gender__fq%3AMen&fp%5B%5D=Gender__fq%3AWomen&page=1,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/3081/original/jaypore-logo.png?1491988365,3081,Jaypore
128128,Shine Bright with Silver Deals: 30-40% Off + Additional 15% Off!,Jaypore,Fashion,Shop exclusive silver pieces with a discount of 30-40%!Affordable prices starting from Rs.490.Open to all shoppers!Visit us to find your perfect silver treasures!,,JPNEW15,https://linksredirect.com/?pub_id=203477&url=https://www.jaypore.com/c/silver-never-seen-before-prices,live,2026-08-31,2026-09-30,31/08/2026,https://cdn0.cuelinks.com/campaigns/3081/original/jaypore-logo.png?1491988365,3081,Jaypore
128135,Treat Your Eyes Right with Dot & Key: Prices Begin at Rs.421!,Dot & Key,Health & Beauty,"Find your eye care needs fulfilled with Dot &amp; Key products starting at only Rs.421.Designed to help your eyes feel fresh and nourished.This offer is open to everyone—go ahead, treat yourself!Head over to our site for the full collection and special offers.",,"",https://linksredirect.com/?pub_id=203477&url=https://www.dotandkey.com/collections/eye-care,live,2026-08-31,2027-02-28,31/08/2026,https://cdn0.cuelinks.com/campaigns/4879/original/New_Project_%2831%29.png?1662470039,4879,Dot & Key
128183,Men's Jackets & Coats – Up to 90% Off!,Ajio,"Health & Beauty,Services","Shop jackets and coats for men at up to 90% off!Prices starting as low as Rs.300!Offer accessible to every customer!Visit us online to explore the best offers!

",,"",https://linksredirect.com/?pub_id=203477&url=https://www.ajio.com/s/jacketsandcoats-171071,live,2026-09-01,2027-02-28,01/09/2026,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
128190,Massive Clearance Event: Up to 90% Off + Additional 10% Discount,Ajio,"Health & Beauty,Services","Grab up to 90% off on everything you love.Plus, score an extra 10% off, max Rs.500.Offer applies to purchases of Rs.2290 and above.Anyone can take advantage. See the site for more info.
",,SALE10  ,https://linksredirect.com/?pub_id=203477&url=https://www.ajio.com/s/sale10-362698,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
128192,"Clothing, Footwear & Accessories: Save Up to 90% + Extra 5% Off!",Ajio,Fashion,"Discover massive discounts up to 90% on outfits, footwear, and more.Take an additional 5% off, with a maximum of Rs.650.Minimum purchase should be Rs.1,290 to avail the offer.Available to all! Visit the website for the full scoop.
",,SALE5 ,https://linksredirect.com/?pub_id=203477&url=https://www.ajio.com/s/sale5-362697,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
128199,Grab Your 84% Discount on Top Investing & Trading Courses!,Udemy,Fashion,Save big with discounts reaching 84% on select courses.Learn key skills at a wallet-friendly price.This deal is for everyone—don’t miss out!Check our website to explore your options and sign up!,,26BBPAA2MX,https://linksredirect.com/?pub_id=203477&url=https://www.udemy.com/courses/finance-and-accounting/investing-and-trading/,live,2026-09-01,2027-01-31,01/09/2026,https://cdn0.cuelinks.com/campaigns/2398/original/udemy.png?1626699121,2398,Udemy
128200,Ghar Soaps Payday Offer: Up to 45% Off + Extra 15% with Code!,GharSoaps,Health & Beauty,Grab up to 45% off on all your favorite Ghar Soaps.Apply the promo code for an additional 15% off.This deal is open to every shopper!Check out our website and seize the offer now!,,PAYDAY15,https://linksredirect.com/?pub_id=203477&url=https://www.gharsoaps.shop/collections/pay-day-sale,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/campaigns/34089/original/Gharsoap.jpeg?1759744885,34089,GharSoaps
128201,"Exclusive Deal: Buy 2, Score 1 Free at The Formal Club!",The Formal Club,"Health & Beauty,Services",Buy 2 shirts and receive a 3rd shirt at no extra cost!Dive into our collection of men's elegant shirts.Made with sustainable materials for a feel-good fit.Act fast—this offer is only available for a limited time!,,"",https://linksredirect.com/?pub_id=203477&url=https://theformalclub.in/?click_id=6a968f6ce9174a3d53fff358&utm_campaign=trckier_4738_495_20260901clmt5v69o9ng&utm_medium=ANC&utm_source=Affiliate,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/campaigns/42218/original/New_Project_-_2026-03-12T122839.535.png?1773298742,42218,The Formal Club
128207,Titan Watches Sale: Save Up to 60%!,Justlawnmowers,Fashion,Snag up to 60% off on selected Titan Watches!Choose your favorites starting at just Rs.625.This deal is for everyone – shop away!Explore more amazing offers on our site now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.titan.co.in/shop/offers,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,22805,justlawnmowers
128213,Get Dil Chahta Hai T-Shirt Collection—Prices Begin at Rs.1499!,H&M,Others,Dil Chahta Hai T-Shirt Collection!Affordable prices start from Rs.1499.Available for everyone—don’t miss out!Explore the full collection on website now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www2.hm.com/en_in/men/campaigns/dil-chahta-hai.html,live,2026-09-01,2027-02-28,01/09/2026,https://cdn0.cuelinks.com/campaigns/3973/original/HM_logo.png?1685615753,3973,H&M
128215,Women's Sweaters & Cardigans From Rs.999,H&M,"Health & Beauty,Services",Shop sweaters and cardigans priced from just Rs.999!Discover looks that blend comfort and fashion effortlessly.Everyone can take advantage of this exclusive deal.Visit us online to see the full range and score your favorites!,,"",https://linksredirect.com/?pub_id=203477&url=https://www2.hm.com/en_in/women/shop-by-product/cardigans-jumpers.html,live,2026-09-01,2027-01-31,01/09/2026,https://cdn0.cuelinks.com/campaigns/3973/original/HM_logo.png?1685615753,3973,H&M
128224,"Marks & Spencer Mega Sale: Fabulous Fashion for Men, Women & Kids at Up to 60% Off!",Marksandspencer,Fashion,No minimum purchase is needed!Everyone can take advantage of this offer!Enjoy discounts of up to 60% on M&amp;S apparel!Shop today and elevate your style!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.marksandspencer.in/l/offers/offerupto60off/,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,30458,Marksandspencer
128230,Janmashtami Offer: Enjoy Up to 50% Off + Extra 10% Off!,Veda Oils,"Flowers & Gifts,Services","Take advantage of up to 50% off this Janmashtami.Additionally, receive another 10% off your total purchase above Rs.1000.This deal is available for everyone—start saving!Visit our site for all the details and shop your favorites!",,KRISHNA,https://linksredirect.com/?pub_id=203477&url=https://www.vedaoils.com/,live,2026-09-01,2026-09-30,01/09/2026,https://cdn0.cuelinks.com/campaigns/56869/original/Screenshot_2026-05-14_223410.png?1778778367,56869,Veda Oils
